time,emg
0.008015155792236328,293.0
0.021213293075561523,302.0
0.03504014015197754,303.0
0.04200029373168945,300.0
0.048368215560913086,307.0
0.05410313606262207,312.0
0.05843830108642578,298.0
0.06358504295349121,287.0
0.06790518760681152,254.0
0.07242703437805176,262.0
0.07665109634399414,281.0
0.0838620662689209,287.0
0.09129810333251953,284.0
0.09861922264099121,285.0
0.10466933250427246,294.0
0.10966825485229492,284.0
0.1179051399230957,322.0
0.12558221817016602,313.0
0.13399219512939453,272.0
0.1420302391052246,308.0
0.1471412181854248,323.0
0.15117311477661133,326.0
0.15858936309814453,327.0
0.16386938095092773,300.0
0.16877126693725586,313.0
0.17633509635925293,302.0
0.18356609344482422,312.0
0.18891429901123047,309.0
0.19402432441711426,314.0
0.20231413841247559,300.0
0.20760822296142578,302.0
0.21319127082824707,312.0
0.21806907653808594,316.0
0.22345805168151855,319.0
0.22910118103027344,321.0
0.23388314247131348,324.0
0.2422032356262207,319.0
0.2505011558532715,318.0
0.25905323028564453,330.0
0.2672922611236572,302.0
0.2757723331451416,304.0
0.28461623191833496,307.0
0.29314613342285156,278.0
0.301224946975708,316.0
0.30877113342285156,312.0
0.3167233467102051,303.0
0.3222322463989258,314.0
0.32995104789733887,311.0
0.3354671001434326,298.0
0.34336113929748535,325.0
0.3519003391265869,295.0
0.3570852279663086,327.0
0.3643381595611572,319.0
0.37250208854675293,331.0
0.3786201477050781,323.0
0.38342809677124023,320.0
0.38868117332458496,316.0
0.39342427253723145,314.0
0.40181827545166016,294.0
0.40980029106140137,303.0
0.4180600643157959,306.0
0.4235069751739502,305.0
0.4290633201599121,294.0
0.4333932399749756,277.0
0.4388580322265625,303.0
0.44344019889831543,300.0
0.4519350528717041,316.0
0.46004509925842285,312.0
0.4654991626739502,285.0
0.47249317169189453,287.0
0.480086088180542,311.0
0.48540425300598145,309.0
0.49236607551574707,300.0
0.49738216400146484,301.0
0.5017101764678955,304.0
0.5089111328125,304.0
0.5165712833404541,293.0
0.5217311382293701,291.0
0.5255241394042969,299.0
0.5334742069244385,303.0
0.5385911464691162,292.0
0.5427772998809814,292.0
0.5496892929077148,305.0
0.5545411109924316,310.0
0.5588080883026123,307.0
0.5660390853881836,305.0
0.5727400779724121,321.0
0.5807681083679199,339.0
0.5888841152191162,306.0
0.5970141887664795,284.0
0.605139970779419,303.0
0.6106650829315186,299.0
0.6157901287078857,310.0
0.6211972236633301,294.0
0.6253871917724609,300.0
0.630486011505127,310.0
0.6351401805877686,304.0
0.6423721313476562,307.0
0.6501262187957764,311.0
0.6575872898101807,312.0
0.6634681224822998,323.0
0.6682322025299072,326.0
0.675469160079956,320.0
0.6813061237335205,323.0
0.688927173614502,334.0
0.6971640586853027,341.0
0.7053651809692383,327.0
0.7138462066650391,300.0
0.7194533348083496,289.0
0.7238919734954834,273.0
0.7288041114807129,290.0
0.7332103252410889,318.0
0.7402081489562988,303.0
0.748049259185791,290.0
0.7559442520141602,299.0
0.763836145401001,311.0
0.7689261436462402,314.0
0.7763152122497559,317.0
0.7837800979614258,309.0
0.7920141220092773,295.0
0.797652006149292,322.0
0.8023769855499268,333.0
0.8107361793518066,327.0
0.8186030387878418,330.0
0.8236103057861328,302.0
0.8313682079315186,312.0
0.8399732112884521,315.0
0.8454692363739014,280.0
0.8494341373443604,312.0
0.8570661544799805,309.0
0.8645980358123779,299.0
0.8727660179138184,310.0
0.8807101249694824,312.0
0.8889641761779785,317.0
0.897130012512207,294.0
0.9024331569671631,325.0
0.9102721214294434,329.0
0.9151411056518555,319.0
0.9225132465362549,333.0
0.930217981338501,310.0
0.9350302219390869,315.0
0.9420139789581299,301.0
0.9471611976623535,303.0
0.9520890712738037,314.0
0.9600250720977783,310.0
0.9672131538391113,308.0
0.9720613956451416,299.0
0.9768922328948975,309.0
0.9836223125457764,321.0
0.9888861179351807,334.0
0.9938671588897705,327.0
0.998291015625,328.0
1.005021333694458,329.0
1.010254144668579,329.0
1.0179181098937988,328.0
1.025644063949585,325.0
1.0332751274108887,314.0
1.0384409427642822,308.0
1.0430161952972412,305.0
1.050180196762085,328.0
1.055058240890503,326.0
1.06001615524292,289.0
1.067094087600708,286.0
1.0748443603515625,304.0
1.0801301002502441,314.0
1.0855491161346436,333.0
1.0901613235473633,329.0
1.0952081680297852,330.0
1.0995862483978271,337.0
1.1062510013580322,323.0
1.1144671440124512,331.0
1.1225841045379639,349.0
1.130317211151123,343.0
1.1357672214508057,317.0
1.143522024154663,319.0
1.148069143295288,320.0
1.1551973819732666,325.0
1.1607470512390137,289.0
1.165208101272583,318.0
1.1722512245178223,318.0
1.1774530410766602,317.0
1.1821010112762451,307.0
1.1891252994537354,329.0
1.1970202922821045,335.0
1.2020821571350098,304.0
1.2100763320922852,332.0
1.2174122333526611,339.0
1.225311040878296,343.0
1.2306761741638184,349.0
1.2358322143554688,337.0
1.2402722835540771,307.0
1.2449681758880615,328.0
1.2494032382965088,321.0
1.2564921379089355,327.0
1.2642931938171387,335.0
1.272022008895874,329.0
1.2772161960601807,306.0
1.2819452285766602,316.0
1.2890923023223877,322.0
1.2939860820770264,340.0
1.301788330078125,341.0
1.3065271377563477,341.0
1.3137900829315186,343.0
1.3191161155700684,318.0
1.3266191482543945,343.0
1.3310821056365967,336.0
1.3356990814208984,333.0
1.3403432369232178,330.0
1.3453631401062012,319.0
1.3496651649475098,320.0
1.3567211627960205,318.0
1.3627610206604004,315.0
1.3669052124023438,320.0
1.3716752529144287,308.0
1.3756470680236816,326.0
1.3832042217254639,319.0
1.388350009918213,326.0
1.3929791450500488,326.0
1.3978323936462402,333.0
1.4021093845367432,335.0
1.4097232818603516,325.0
1.4172379970550537,331.0
1.424720287322998,329.0
1.4297521114349365,306.0
1.4339320659637451,322.0
1.439195156097412,320.0
1.443636178970337,315.0
1.451625108718872,315.0
1.4589412212371826,313.0
1.4664740562438965,302.0
1.47343111038208,324.0
1.4810171127319336,347.0
1.4885780811309814,321.0
1.4939162731170654,316.0
1.5017321109771729,330.0
1.5063552856445312,352.0
1.510437250137329,333.0
1.5184502601623535,346.0
1.5262792110443115,361.0
1.5336723327636719,352.0
1.538872241973877,341.0
1.54313325881958,333.0
1.5500831604003906,335.0
1.5546891689300537,349.0
1.5587542057037354,315.0
1.5631332397460938,331.0
1.566946029663086,328.0
1.5722191333770752,342.0
1.5765550136566162,327.0
1.5814151763916016,347.0
1.5857820510864258,327.0
1.5933821201324463,343.0
1.600762128829956,343.0
1.6086411476135254,333.0
1.6137051582336426,353.0
1.6182153224945068,355.0
1.6257381439208984,346.0
1.6331310272216797,337.0
1.6383450031280518,335.0
1.642815113067627,335.0
1.6496713161468506,302.0
1.6566510200500488,326.0
1.6623492240905762,333.0
1.6666522026062012,325.0
1.673279047012329,330.0
1.679192066192627,337.0
1.6838831901550293,340.0
1.6919832229614258,346.0
1.6974232196807861,344.0
1.7020480632781982,330.0
1.710313081741333,337.0
1.7174031734466553,362.0
1.7253661155700684,355.0
1.7305762767791748,343.0
1.7352283000946045,340.0
1.7429311275482178,313.0
1.747793197631836,343.0
1.7550883293151855,344.0
1.760688304901123,342.0
1.7653632164001465,337.0
1.772334098815918,318.0
1.7803912162780762,340.0
1.7859811782836914,354.0
1.7911880016326904,355.0
1.7964832782745361,348.0
1.8012301921844482,352.0
1.808962106704712,343.0
1.8168811798095703,346.0
1.822153091430664,357.0
1.8267860412597656,326.0
1.8347642421722412,340.0
1.8394031524658203,325.0
1.8442881107330322,342.0
1.8517460823059082,335.0
1.8588531017303467,330.0
1.8663742542266846,334.0
1.8716301918029785,335.0
1.876049280166626,329.0
1.881026029586792,336.0
1.8851401805877686,335.0
1.892409086227417,336.0
1.8999691009521484,337.0
1.905116319656372,337.0
1.9089720249176025,347.0
1.9158751964569092,338.0
1.9226632118225098,335.0
1.9301550388336182,331.0
1.9353911876678467,326.0
1.9423401355743408,300.0
1.9472801685333252,321.0
1.951735019683838,343.0
1.9587452411651611,352.0
1.9637792110443115,315.0
1.9683821201324463,308.0
1.972733974456787,342.0
1.9772663116455078,358.0
1.984971046447754,349.0
1.9895071983337402,361.0
1.9935753345489502,358.0
2.00058913230896,364.0
2.008270263671875,363.0
2.0134170055389404,369.0
2.017895221710205,359.0
2.0225281715393066,350.0
2.026689052581787,348.0
2.0309340953826904,344.0
2.034804105758667,341.0
2.041957139968872,341.0
2.0469162464141846,336.0
2.0510740280151367,334.0
2.0582783222198486,340.0
2.065284252166748,346.0
2.0731263160705566,355.0
2.0788352489471436,369.0
2.0828781127929688,358.0
2.0903422832489014,367.0
2.096677303314209,369.0
2.1013760566711426,367.0
2.109589099884033,371.0
2.1167643070220947,352.0
2.121938943862915,356.0
2.126307249069214,340.0
2.1340901851654053,342.0
2.141641139984131,343.0
2.148900270462036,344.0
2.1542720794677734,347.0
2.158508062362671,336.0
2.163889169692993,336.0
2.1683530807495117,349.0
2.172945261001587,352.0
2.1770880222320557,357.0
2.1849400997161865,366.0
2.1896111965179443,368.0
2.1935501098632812,359.0
2.201892137527466,370.0
