time,emg
0.012845993041992188,672.0
0.024430036544799805,714.0
0.029482126235961914,736.0
0.03355216979980469,732.0
0.03862810134887695,747.0
0.04222822189331055,732.0
0.04839491844177246,692.0
0.054171085357666016,682.0
0.05849003791809082,649.0
0.062188148498535156,642.0
0.06612229347229004,630.0
0.07161426544189453,597.0
0.07565712928771973,625.0
0.08112502098083496,630.0
0.08530211448669434,634.0
0.09419512748718262,647.0
0.09935832023620605,651.0
0.10616707801818848,662.0
0.11134099960327148,655.0
0.11535406112670898,647.0
0.11930012702941895,660.0
0.12377309799194336,659.0
0.12806010246276855,660.0
0.13273906707763672,669.0
0.13930320739746094,680.0
0.14481616020202637,673.0
0.14934396743774414,679.0
0.15403509140014648,674.0
0.1578531265258789,670.0
0.16314220428466797,663.0
0.16704916954040527,670.0
0.1716022491455078,658.0
0.17553019523620605,677.0
0.1796891689300537,682.0
0.1844170093536377,665.0
0.18900704383850098,687.0
0.19376826286315918,694.0
0.20087432861328125,695.0
0.2056732177734375,699.0
0.21071815490722656,701.0
0.21524500846862793,696.0
0.22230005264282227,693.0
0.23079419136047363,676.0
0.23602819442749023,695.0
0.24044513702392578,675.0
0.24770617485046387,686.0
0.2557811737060547,655.0
0.2618710994720459,655.0
0.2671799659729004,674.0
0.271942138671875,671.0
0.2773013114929199,662.0
0.2824580669403076,660.0
0.28954005241394043,683.0
0.2950601577758789,683.0
0.30070018768310547,696.0
0.30596494674682617,686.0
0.3115730285644531,687.0
0.31659793853759766,666.0
0.322437047958374,690.0
0.3275630474090576,660.0
0.3349790573120117,684.0
0.34264612197875977,661.0
0.3479311466217041,684.0
0.3525969982147217,684.0
0.3605082035064697,659.0
0.3677520751953125,681.0
0.3735651969909668,667.0
0.38149118423461914,683.0
0.3868551254272461,681.0
0.39274120330810547,687.0
0.3989701271057129,682.0
0.4068160057067871,686.0
0.4149150848388672,676.0
0.42382216453552246,682.0
0.43175697326660156,679.0
0.4381701946258545,683.0
0.4432859420776367,686.0
0.4491000175476074,688.0
0.4569692611694336,693.0
0.46339917182922363,697.0
0.4681711196899414,675.0
