time,emg
0.014089107513427734,784.0
0.02395319938659668,783.0
0.034008026123046875,784.0
0.04431891441345215,17.0
0.053864240646362305,23.0
0.06331801414489746,783.0
0.07392096519470215,784.0
0.08399510383605957,783.0
0.0942831039428711,197.0
0.10385727882385254,23.0
0.11327505111694336,20.0
0.12400627136230469,20.0
0.13404226303100586,21.0
0.14434194564819336,14.0
0.1539020538330078,15.0
0.1633741855621338,25.0
0.17414617538452148,775.0
0.184128999710083,784.0
0.19428706169128418,784.0
0.20388102531433105,783.0
0.21337509155273438,18.0
0.2239060401916504,23.0
0.23386693000793457,783.0
0.24389290809631348,784.0
0.25394105911254883,783.0
0.26337504386901855,49.0
0.2740941047668457,20.0
0.2839972972869873,21.0
0.29433703422546387,18.0
0.3039102554321289,15.0
0.313385009765625,15.0
0.32408809661865234,25.0
0.33406686782836914,28.0
0.34426331520080566,785.0
0.35399293899536133,783.0
0.36344408988952637,783.0
0.3742241859436035,23.0
0.38415002822875977,19.0
0.3942592144012451,960.0
0.4039421081542969,783.0
0.41341304779052734,783.0
0.4241609573364258,540.0
0.4340689182281494,26.0
0.4442431926727295,22.0
0.4539330005645752,18.0
0.4633791446685791,12.0
0.4741330146789551,17.0
0.4841752052307129,18.0
0.4942772388458252,25.0
0.5039973258972168,566.0
0.513444185256958,784.0
0.5241560935974121,783.0
0.533642053604126,783.0
0.5437490940093994,16.0
0.5537190437316895,15.0
0.5631611347198486,783.0
0.5739381313323975,784.0
0.5841143131256104,784.0
0.5942652225494385,115.0
0.603956937789917,23.0
0.6133942604064941,19.0
0.6241409778594971,13.0
0.634113073348999,18.0
0.6442470550537109,19.0
0.6539371013641357,18.0
0.6634621620178223,27.0
0.6742920875549316,774.0
0.6842501163482666,783.0
0.6942541599273682,783.0
0.7039339542388916,784.0
0.7133841514587402,16.0
0.7239139080047607,19.0
0.7339398860931396,784.0
0.7442600727081299,783.0
0.7539350986480713,783.0
0.763404130935669,63.0
0.7737910747528076,21.0
0.7837319374084473,20.0
0.7942409515380859,17.0
0.8040320873260498,19.0
