time,emg
0.011402130126953125,697.0
0.024356842041015625,716.0
0.04025411605834961,705.0
0.04931783676147461,713.0
0.05987215042114258,710.0
0.06430792808532715,690.0
0.06912803649902344,725.0
0.07338500022888184,714.0
0.08045077323913574,691.0
0.0875859260559082,704.0
0.0927131175994873,685.0
0.0973348617553711,696.0
0.10430288314819336,693.0
0.1095738410949707,691.0
0.1170339584350586,663.0
0.12135982513427734,692.0
0.12540197372436523,697.0
0.13231587409973145,705.0
0.13752508163452148,695.0
0.14163804054260254,697.0
0.14822101593017578,686.0
0.1532890796661377,700.0
0.15702414512634277,705.0
0.16146278381347656,698.0
0.16513895988464355,668.0
0.17147183418273926,680.0
0.17913508415222168,685.0
0.18451380729675293,677.0
0.19206786155700684,671.0
0.196213960647583,653.0
0.20067095756530762,668.0
0.20792889595031738,663.0
0.21305394172668457,664.0
0.21783995628356934,674.0
0.225754976272583,689.0
0.2306828498840332,684.0
0.2377490997314453,692.0
0.2452249526977539,706.0
0.25118398666381836,694.0
0.2557699680328369,676.0
0.26291584968566895,694.0
0.26807188987731934,707.0
0.27294301986694336,708.0
0.28059983253479004,713.0
0.28673291206359863,711.0
0.29158902168273926,722.0
0.29913878440856934,724.0
0.30435800552368164,728.0
0.3089108467102051,719.0
0.31626200675964355,734.0
0.32122302055358887,717.0
0.3255429267883301,741.0
0.332766056060791,743.0
0.34012699127197266,742.0
0.3471958637237549,739.0
0.3525969982147217,739.0
0.357144832611084,737.0
0.3621189594268799,722.0
0.3669850826263428,732.0
0.37157201766967773,717.0
0.3760819435119629,706.0
0.3838207721710205,706.0
0.3918309211730957,711.0
0.3994159698486328,710.0
0.4075741767883301,705.0
0.41611814498901367,718.0
0.42444705963134766,729.0
0.42965102195739746,726.0
0.43722081184387207,720.0
0.4425690174102783,709.0
0.4478130340576172,731.0
0.4549109935760498,718.0
0.46123504638671875,742.0
0.465850830078125,745.0
0.47049713134765625,732.0
0.47430992126464844,728.0
0.4793281555175781,725.0
0.48380494117736816,723.0
0.4906430244445801,712.0
0.4957139492034912,727.0
0.4995880126953125,726.0
0.5069429874420166,713.0
0.5120320320129395,727.0
0.516218900680542,730.0
0.5210468769073486,736.0
0.5254039764404297,729.0
0.5323138236999512,738.0
0.5372629165649414,735.0
0.5411388874053955,734.0
0.5482230186462402,740.0
0.5550699234008789,740.0
0.562899112701416,730.0
0.5680530071258545,718.0
0.5725278854370117,720.0
0.5795180797576904,723.0
0.584395170211792,718.0
0.5923459529876709,725.0
0.5971081256866455,717.0
0.6044638156890869,689.0
0.6133010387420654,734.0
0.621783971786499,731.0
0.6283080577850342,745.0
0.6333849430084229,744.0
0.641895055770874,726.0
0.6466038227081299,724.0
0.6510720252990723,735.0
0.6557540893554688,744.0
0.6607019901275635,733.0
0.6651778221130371,719.0
0.6721949577331543,724.0
0.6797130107879639,714.0
0.684473991394043,718.0
0.6890509128570557,719.0
0.696098804473877,713.0
0.7014369964599609,695.0
0.7095210552215576,728.0
0.7141027450561523,722.0
0.7215471267700195,722.0
0.7294919490814209,733.0
0.7348718643188477,737.0
0.7390379905700684,733.0
0.7455449104309082,731.0
0.7502837181091309,719.0
0.7576639652252197,753.0
0.7652738094329834,735.0
0.7726809978485107,699.0
0.7780818939208984,719.0
0.7825298309326172,720.0
0.7875468730926514,715.0
0.7921328544616699,706.0
0.7992620468139648,717.0
0.8045730590820312,721.0
0.8091769218444824,727.0
0.8171520233154297,722.0
0.8246290683746338,721.0
0.8297338485717773,721.0
0.8343110084533691,743.0
0.8422958850860596,737.0
0.8467538356781006,745.0
0.8512158393859863,758.0
0.8585748672485352,748.0
0.8632059097290039,747.0
0.8675978183746338,721.0
0.8760430812835693,743.0
0.8806619644165039,750.0
0.8878839015960693,761.0
0.893096923828125,758.0
0.8976068496704102,762.0
0.9044559001922607,756.0
0.9096379280090332,769.0
0.9139258861541748,778.0
0.9190258979797363,792.0
0.9228949546813965,784.0
0.9278080463409424,790.0
0.9317219257354736,781.0
0.93691086769104,785.0
0.9411189556121826,787.0
0.9487659931182861,786.0
0.9554760456085205,777.0
0.961245059967041,773.0
0.9654529094696045,776.0
0.972754955291748,771.0
0.9785821437835693,755.0
0.9827609062194824,771.0
0.9901878833770752,771.0
0.9970250129699707,771.0
1.0049407482147217,782.0
1.0127019882202148,786.0
1.0176301002502441,785.0
1.022428035736084,789.0
1.029757022857666,781.0
1.0376160144805908,765.0
1.0431981086730957,788.0
1.0478758811950684,796.0
1.0550930500030518,789.0
1.0610530376434326,768.0
1.0650830268859863,780.0
1.0720479488372803,769.0
1.0798428058624268,765.0
1.0873701572418213,765.0
1.0929350852966309,769.0
1.0975430011749268,765.0
1.1045660972595215,776.0
1.1097328662872314,753.0
1.1143298149108887,797.0
1.121910810470581,786.0
1.1282069683074951,777.0
1.1324408054351807,784.0
1.137397050857544,766.0
1.1417827606201172,780.0
1.1494910717010498,754.0
1.1574480533599854,770.0
1.1624877452850342,760.0
1.1668980121612549,760.0
1.17454195022583,763.0
1.1828279495239258,771.0
1.1919009685516357,769.0
1.2002339363098145,759.0
1.2052538394927979,777.0
1.2127068042755127,788.0
1.2182788848876953,797.0
1.2262308597564697,780.0
1.2307820320129395,805.0
1.2362730503082275,804.0
1.2406539916992188,802.0
1.2457408905029297,802.0
1.2502810955047607,823.0
1.2550959587097168,791.0
1.2598958015441895,784.0
1.2650158405303955,761.0
1.2696959972381592,794.0
1.2744028568267822,793.0
1.2834141254425049,785.0
1.2886381149291992,788.0
1.2942941188812256,793.0
1.2987709045410156,791.0
1.3050599098205566,795.0
1.309743881225586,799.0
1.3151450157165527,796.0
1.322403907775879,803.0
1.3288910388946533,794.0
1.3333740234375,796.0
1.3421049118041992,806.0
1.3501629829406738,806.0
1.3555028438568115,796.0
1.3630118370056152,780.0
1.3716139793395996,774.0
1.377120018005371,774.0
1.3821630477905273,782.0
1.3895928859710693,759.0
1.3963637351989746,777.0
1.4006788730621338,777.0
1.409471035003662,790.0
1.4156060218811035,795.0
1.4234678745269775,794.0
1.4303297996520996,791.0
1.4357359409332275,796.0
1.4399640560150146,797.0
1.4466240406036377,771.0
1.454284906387329,792.0
1.4596691131591797,770.0
1.4671151638031006,783.0
1.4714140892028809,764.0
1.4760279655456543,768.0
1.4803338050842285,775.0
1.4868760108947754,766.0
1.4921607971191406,768.0
1.4994308948516846,777.0
1.5073838233947754,777.0
1.512808084487915,787.0
1.5177791118621826,791.0
1.5226020812988281,793.0
1.5299389362335205,783.0
1.536045789718628,792.0
1.5401039123535156,790.0
1.5450210571289062,792.0
1.5488569736480713,803.0
1.5557599067687988,796.0
1.5615220069885254,797.0
1.5655508041381836,793.0
1.5706720352172852,787.0
1.574923038482666,784.0
1.5797231197357178,797.0
1.5842909812927246,799.0
1.5912158489227295,795.0
1.5964469909667969,795.0
1.6010620594024658,808.0
1.6090729236602783,816.0
1.6161417961120605,820.0
1.6242568492889404,822.0
1.6292519569396973,824.0
1.6337440013885498,822.0
1.6383628845214844,827.0
1.6424469947814941,820.0
1.6502408981323242,806.0
1.6545689105987549,813.0
1.658951997756958,821.0
1.6655938625335693,815.0
1.6705799102783203,805.0
1.674630880355835,817.0
1.6822328567504883,807.0
1.689404010772705,800.0
1.6949529647827148,816.0
1.6992249488830566,821.0
1.704300880432129,820.0
1.7089118957519531,817.0
1.7134628295898438,824.0
1.7206668853759766,820.0
1.725865125656128,825.0
1.7336478233337402,802.0
1.7381019592285156,824.0
1.7429139614105225,805.0
1.7503798007965088,809.0
1.7549667358398438,808.0
1.7590789794921875,810.0
1.7637889385223389,809.0
1.7687819004058838,813.0
1.7727749347686768,808.0
1.7795689105987549,806.0
1.7848048210144043,817.0
1.7929799556732178,819.0
1.7974770069122314,832.0
1.8045899868011475,832.0
1.8123409748077393,824.0
1.8175880908966064,824.0
1.8221828937530518,826.0
1.8297600746154785,840.0
1.8375110626220703,824.0
1.8426399230957031,816.0
1.8503289222717285,802.0
1.8578479290008545,816.0
1.8658487796783447,808.0
1.8709309101104736,818.0
1.8758690357208252,813.0
1.8803529739379883,801.0
1.8876428604125977,819.0
1.8926990032196045,828.0
1.8973839282989502,823.0
1.9043359756469727,837.0
1.9095580577850342,831.0
1.914031982421875,828.0
1.9211070537567139,827.0
1.926203966140747,828.0
1.9312169551849365,831.0
